"('i', 'live', 'in')",0.0
"('looks', 'like', 'they')",0.0
"('.', 'so', 'many')",0.0
"('boogalo', 'boogalo', 'boogalo')",0.0
"('stuck', 'with', 'you')",0.0
"('boyfriend', 'justin', ':')",0.0
"('in', 'the', 'classroom')",0.0
"('excited', 'to', 'see')",0.0
"('for', 'this', 'season')",0.0
"('stuck', 'with', 'wife')",0.0
"('her', 'boyfriend', 'justin')",0.0
"('you', ',', 'stuck')",0.0
"(',', 'stuck', 'with')",0.0
"('love', 'this', 'song')",0.0
